m,bl,dsp,cva,ad,did,rev
2025-09-01,Select - BFM,Xandr,Quorum,Quorum Optimized > MSFT > High Index Zips - Friendly's Visitors - CTV,Quoru96,3.2
2025-09-01,DSP Marketplace - BFM,—,Beachfront Deal Migration,StackAdapt Deal - CTV,,0.0
2025-08-01,Open Auction - BFM,—,—,Nagios Monitor - DO NOT DISABLE,,0.0
2025-03-01,DSP Marketplace - BFM,TheTradeDesk,—,TTD Deal - CTV (Division D Fixed $10),992432077711,46.63
2025-03-01,Select - BFM,Bidswitch,IRIS,IRIS.TV - PMG Orvis - Mens Contextual CTV_BFM,IRIS00277,0.0
2025-07-01,Open Auction - BFM,Bidswitch,—,Bidswitch - APP Display,,0.12
2025-05-01,Open Auction - BFM,Bidswitch,—,Bidswitch Deal - CTV - Roku - MIQ - Pluto,,0.0
2025-12-01,Select - BFM,JamLoop OpenRTB,TEGNA,Jamloop - AO - News - CTV - TEGNASOURCED 081221,TEGNA1,815.37
2025-06-01,DSP Marketplace - BFM,StackAdapt,—,StackAdapt Deal - CTV - A&amp;E (Network),679382125032,10.69
2026-06-01,Open Auction - BFM,GroundTruth,—,SEEDTAG (DON'T USE),,10.41
2025-02-01,DSP Marketplace - BFM,Viant,—,Viant Deal - CTV - Univision RON,622863670680,185.53
2025-03-01,Open Auction - BFM,Amobee,—,Amobee - Desktop/MW - 1st price,,244.21
2025-03-01,DSP Marketplace - BFM,Basis Technologies,—,Basis Deal - CTV - All Supply w/ Network Data,BFM037,76.36
2025-04-01,DSP Marketplace - BFM,TheTradeDesk,Beachfront Deal Curation,TTD Deal - CTV  - Prudential - HHI + Genre,193213565700,254.15
2025-04-01,Open Auction - BFM,TheTradeDesk,—,TTD - Desktop - 1st Price (HB),,3450.99
2025-09-01,DSP Marketplace - BFM,Zeta DSP,Beachfront Deal Curation,Bidswitch Deal - Zeta - CTV - Political (Pol),542428290418,1.03
2025-11-01,Open Auction - BFM,Adtelligent,—,Adtelligent - CTV,,2084.57
2025-06-01,DSP Marketplace - BFM,SimpliFi,Beachfront Deal Migration,Simplifi Deal - A+E Networks CTV,103824164135,1711.55
2025-05-01,DSP Marketplace - BFM,4INFO,—,4INFO Deal - CTV - T1 Indirect - (AMC),439710757338,0.0
2025-07-01,DSP Marketplace - BFM,Bidswitch,—,Bidswitch Deal - Zeta - CTV - $9 Fixed (Spanish Language),"021402842725, 21402842725",0.0
2025-09-01,Select - BFM,Bidswitch,IRIS,GumGum - Cendyn - Royalton - Brand Safe CTV_BFM,IRIS00290,0.0
2026-04-01,DSP Marketplace - BFM,StackAdapt,Beachfront Deal Curation,StackAdapt_Standard Inventory Packages_Beachfront_2025_Home & Garden,Beach168,167.83
2025-11-01,Open Auction - BFM,—,—,F0033649 LATITUD 25_1 SABÍAS QUE 30SEG v4,,0.0
2025-07-01,Select - BFM,Viant,IRIS,IRIS.TV - Viant - Open-minded - Emotional Sentiment CTV_BFM,IRIS00294,18.06
2025-08-01,Open Auction - BFM,Adform,—,Bidswitch - MW - 1st Price (HB),,0.06
2025-05-01,DSP Marketplace - BFM,Basis Technologies,Beachfront Deal Curation,Basis Deal - CTV - Skechers 2025 - Men 45+ - Sports,558690500585,475.9
2025-08-01,Open Auction - BFM,GroundTruth,—,GroundTruth Video CTV,,5743.53
2025-10-01,Open Auction - BFM,SmartyAds,—,SmartyAds - CTV (Vizio),,14.25
2025-04-01,DSP Marketplace - BFM,Bidswitch,—,T-Ads_CTV_Beachfront_Paramount_$17,978290005603,0.0
2025-09-01,Open Auction - BFM,TheTradeDesk,—,TTD - MW - 1st Price (HB),,3473.58
2025-10-01,Select - BFM,Viant,IRIS,IRIS.TV - Viant - Wyndham Emotional Sentiment CTV_BFM,IRIS00359,5.64
2025-09-01,DSP Marketplace - BFM,Viant,—,Glewed TV &amp; Adelphic - Always on RON - Beachfront CTV PMP,653988017159,0.11
2025-08-01,Open Auction - BFM,Walmart,—,TTD - CTV (Charter),,1.17
2025-07-01,Select - BFM,Xandr,IRIS,MNI - Business & Finance CTV_BFM,IRIS72,0.0
2025-08-01,DSP Marketplace - BFM,Epsilon (Conversant),Beachfront Deal Curation,Conversant Pharma Category Targeting - Video/CTV,Beach115,325.39
2025-04-01,Open Auction - BFM,Krush Media,—,Krush Media Video - CTV Direct (700),,570.61
2026-06-01,DSP Marketplace - BFM,DV360,Beachfront Deal Curation,Seedtag NeuroX | Always-On | Top Executives - Connected TV,STNXCTV012,0.1
2025-04-01,Open Auction - BFM,TheTradeDesk,—,TTD Deal - CTV - Sony - iCTV Supply,,0.0
2025-04-01,Select - BFM,TheTradeDesk,Media Culture,ION Mystery,Media20,0.0
2025-08-01,DSP Marketplace - BFM,GroundTruth,Beachfront Deal Curation,Demandbase Postman CTV Deal,Beach183,0.0
2025-04-01,Open Auction - BFM,GlewedTV,—,Glewed.tv - Indirect Programmatic - $15,,0.0
2025-08-01,Open Auction - BFM,—,—,SmartyAds - CTV (1st Price),,0.0
2025-01-01,DSP Marketplace - BFM,JamLoop OpenRTB,BFM Internal,Jamloop Deal - CTV - Frndly - INSP - Adjust,205969889099,0.76
2025-01-01,Open Auction - BFM,Adtheorent,—,Ad Theorent - APP Video 1st Price,,1114.61
2025-01-01,Open Auction - BFM,TheTradeDesk,—,Captify - TTD - OLV Allow List - Beauti,,0.0
2025-01-01,Open Auction - BFM,Promo-PSA,—,Test Ad: PSA :15 (2020census.gov)#17,,0.0
2025-10-01,DSP Marketplace - BFM,JamLoop OpenRTB,Beachfront Deal Curation,JamLoop Deal - CTV - Live Soccer,789899425708,0.0
2025-10-01,Open Auction - BFM,TheTradeDesk,—,TTD - Desktop - 1st Price (HB),,7154.63
2026-03-01,Open Auction - BFM,Adtheorent,—,Ad Theorent - APP Video 1st Price,,70.19
2025-04-01,Select - BFM,DV360,IRIS,GumGum - Cendyn - Royalton - Brand Safe CTV_BFM,IRIS00290,78.54
2025-04-01,Select - BFM,TheTradeDesk,Media Culture,Mathnasium Canada,MC_MATH_CA_CTV,0.0
2025-04-01,Select - BFM,TheTradeDesk,Strategus,Strategus Deal - CTV - Non-political inventory,Strat30,193.85
2025-02-01,DSP Marketplace - BFM,SimpliFi,Beachfront Deal Curation,Simpli.Fi Deal - CTV - Stadium,501170943430,2.66
2026-01-01,DSP Marketplace - BFM,Octillion,—,Octillion Deal - CTV - A&E - Network Targeting,747279147159,7.16
2025-12-01,Select - BFM,Bidswitch,MultiLocal,Ingage_mlm_Beko_Sport_NL_CTV_CT_BF_MLMBRID7107,Multi40,0.0
2025-03-01,DSP Marketplace - BFM,Viant,—,Viant Deal - CTV (Direct Fixed $8),389866043594,62438.19
2025-07-01,DSP Marketplace - BFM,4INFO,—,Cadent_FBN_FOX Business_PMP,965906603107,0.0
2025-07-01,DSP Marketplace - BFM,Beeswax,Beachfront Deal Curation,Beeswax Deal - CTV - Videoamp iCTV,366846669359,22.23
2025-05-01,DSP Marketplace - BFM,4INFO,—,Cadent_Philo_PMP,953685820466,0.0
2026-06-01,DSP Marketplace - BFM,MadHive,BFM Internal,MadHive - CTV - Fubo (Price Targeted),MH38,798.93
2025-03-01,Select - BFM,TheTradeDesk,Strategus,Strategus Deal - CTV - $18 - $21.99,Strat34,529.58
2025-07-01,DSP Marketplace - BFM,JamLoop OpenRTB,BFM Internal,Jamloop Deal - CTV - Syncbak - Local News Adjust,137695710557,1.68
2025-11-01,Select - BFM,Bidswitch,QRate,QrateUS_Honduras_CTV,QRate50,0.0
2026-01-01,Open Auction - BFM,Viant,—,Viant - CTV (Charter),,2654.47
2026-03-01,Open Auction - BFM,DV360,—,Bidswitch - APP Display,,0.52
2025-03-01,Select - BFM,SimpliFi,IRIS,IRIS.TV - Simpli.fi Political AOD - Democrats_BFM,IRIS00042,4.8
2025-10-01,Open Auction - BFM,Sharethrough,—,Sharethrough InApp Video (Open Auction),,680.18
2025-09-01,DSP Marketplace - BFM,StackAdapt,Beachfront Deal Curation,StackAdapt_Standard Inventory Packages_Beachfront_2025_Travel,Beach156,2.59
2025-09-01,DSP Marketplace - BFM,TheTradeDesk,Beachfront Deal Migration,TTD - CTV - Captify $15 Below,730946633654,3344.72
2025-05-01,Open Auction - BFM,SundaySky,—,SundaySky - Desktop - 1st Price,,3332.45
2026-01-01,Select - BFM,Bidswitch,MultiLocal,Ingage_mlm_Beko_Sport_NL_CTV_CT_BF_MLMBRID7107,Multi40,0.0
2025-02-01,Open Auction - BFM,Beeswax,—,Beeswax - App - Open Auction,,783.07
2025-07-01,Select - BFM,TheTradeDesk,Media Culture,Back to School - CTV Tentpole Deal,Media27,0.0
2025-10-01,Open Auction - BFM,Samsung DSP,—,Bidswitch - MW - 1st Price (HB),,0.01
2025-05-01,Open Auction - BFM,TheTradeDesk,—,TTD - Web Sports Display - (Amazon (Matterkind)),,0.0
2025-05-01,Open Auction - BFM,TheTradeDesk,—,TTD Deal - CTV - MiQ - iCTV,,0.0
2026-01-01,DSP Marketplace - BFM,MadHive,BFM Internal,MadHive - CTV -  CBS Bundle Override (Price Targeted),MH42,6643.78
2025-06-01,DSP Marketplace - BFM,MadHive,—,MadHive Deal - CTV - Scripps - Vegas Golden Knights Live Sports Opp,307985179759,0.0
2025-09-01,DSP Marketplace - BFM,Basis Technologies,Beachfront Deal Curation,Basis Deal - CTV - Skechers 2025 - Work - Pop Culture,240565149913,30846.52
2026-02-01,Open Auction - BFM,AdElement,—,Bidswitch - MW [Display],,0.06
2025-06-01,Open Auction - BFM,Walmart,—,TTD - APP,,1229.8
2025-03-01,DSP Marketplace - BFM,DeepIntent,Beachfront Deal Curation,DeepIntent  deal - CTV - 30s RON,322442866061,576.33
2025-02-01,Open Auction - BFM,Bidswitch,—,Bidswitch - CTV - 1st Price (Bundle 151908),,0.0
2026-02-01,Open Auction - BFM,Epsilon (Conversant),—,Conversant - InApp - Open Auction,,1229.44
2026-02-01,DSP Marketplace - BFM,Basis Technologies,Beachfront Deal Curation,Basis Deal - CTV - Skechers 2025 - Women 45+ - Reality (Hallmark),711907073746,0.0
2025-12-01,Open Auction - BFM,IPONWEB BidCore,—,Bidswitch - APP Display,,0.0
2025-12-01,Open Auction - BFM,Zeta DSP,—,Bidswitch - Desktop [Display],,0.0
2025-05-01,Open Auction - BFM,Zeta DSP,—,Bidswitch - APP,,0.01
2026-01-01,Select - BFM,Viant,IRIS,IRIS.TV - Viant - Altria - Contextual CTV_BFM,IRIS00369,0.01
2025-06-01,Open Auction - BFM,TheTradeDesk,—,TTD Deal - Walmart - CTV (Lifestyle),,0.0
2026-05-01,Open Auction - BFM,—,—,Viant - CTV - 1st Price,,0.0
2025-12-01,Select - BFM,Quantcast,Quorum,Quorum > Thanksgiving Shoppers > Physical Visitors,Quoru201,0.0
2025-01-01,Select - BFM,TheTradeDesk,Strategus,Strategus Deal - Display - Nitto Tires,Strat24,0.07
2025-10-01,DSP Marketplace - BFM,TheTradeDesk,Beachfront Deal Migration,TTD Deal - HavasEdge - CTV RON,676738569288,0.0
2025-02-01,Select - BFM,TheTradeDesk,Media Culture,BCH Tubi TV US,MCBCHTubiTVUS,0.0
2025-02-01,Open Auction - BFM,Yahoo DSP,—,Yahoo - In-App,,130.9
2026-04-01,DSP Marketplace - BFM,Beeswax,—,Beeswax Deal - VideoAmp - CTV - Always On,112854873831,2734.34
2025-11-01,Open Auction - BFM,Marketing Architects -RTB,—,Marketing Architects - PlayerWON,,0.06
2025-09-01,Open Auction - BFM,—,—,F0034477 EL SHOW DE LA F1 LUNES 20s FSP_1,,0.0
2025-03-01,DSP Marketplace - BFM,Yahoo DSP,Beachfront Deal Curation,Yahoo Deal - CTV - Zeta (Political),984632781291,283.58
2025-03-01,Open Auction - BFM,Amazon DSP,—,Bidswitch - MW - 1st Price (HB),,552.78
2025-07-01,DSP Marketplace - BFM,4INFO,—,Cadent_DIRECTV_PMP,891134562095,0.0
2025-03-01,Select - BFM,TheTradeDesk,IRIS,GumGum - PMX - General Motors - Brand Safe CTV_BFM,IRIS00292,568.27
2025-07-01,Select - BFM,JamLoop OpenRTB,Hearst News,Hearst - Jamloop $14 Floor CTV,Hearst2,0.18
2025-12-01,Open Auction - BFM,Amazon DSP,—,Bidswitch - APP 1st Price,,3.46
2025-11-01,Open Auction - BFM,Yahoo DSP,—,Yahoo - In-App,,23789.72
2025-04-01,DSP Marketplace - BFM,Basis Technologies,—,Basis Deal - CTV - All Supply w/ Network Data,BFM037,122.62
2025-07-01,Open Auction - BFM,SimpliFi,—,SimpliFi - Desktop [Display],,1068.83
2025-02-01,Open Auction - BFM,Walmart,—,TTD - Seedtag - Pub ID Swap Test,,2.08
2025-07-01,DSP Marketplace - BFM,4INFO,—,Cadent_Popcornflix_PMP,009663473308,0.0
2025-07-01,Select - BFM,Stirista,Audigent,Audigent & Beachfront - AUD-066529 - Optimum Media - Multiple Brands - CTV ContextualPMP - Basketball US - ctv,Audig1784,0.0
2025-07-01,Open Auction - BFM,—,—,BEISBOL EL SHOW 2025 SABADO 20,,0.0
2025-05-01,Open Auction - BFM,TheTradeDesk,—,TTD Deal - Collective Measure - CTV - Genre Lifestyle,,0.0
2025-05-01,Select - BFM,TheTradeDesk,Strategus,Strategus Deal - CTV - Live Sports,BFM105,0.61
2026-04-01,DSP Marketplace - BFM,StackAdapt,BFM Internal,StackAdapt Deal - CTV (News Genre-Targeted),564909187691,151.56
2026-04-01,DSP Marketplace - BFM,StackAdapt,Beachfront Deal Curation,StackAdapt Deal - CTV - Sports - Political,BFMSA005,358.39
2025-02-01,DSP Marketplace - BFM,GroundTruth,Beachfront Deal Curation,GroundTruth - Deal - CTV - Apple TV,BFMGT001,13.05
2025-06-01,Open Auction - BFM,IPONWEB BidCore,—,Bidswitch - Desktop [Display],,1.76
2026-02-01,Open Auction - BFM,Infillion,—,Bidswitch - APP 1st Price,,21.81
2026-05-01,DSP Marketplace - BFM,GroundTruth,Beachfront Deal Migration,GroundTruth Deal - CTV - Premium Bundles List,783317263332,25781.75
2025-07-01,Select - BFM,TheTradeDesk,Strategus,Strategus CTV RON,300416284256,34788.98
2025-08-01,DSP Marketplace - BFM,4INFO,—,4INFO Deal - CTV - Genre Music,809033757075,0.0
2026-01-01,Open Auction - BFM,TheTradeDesk,—,TTD Deal - In Market SUV Subaru - CTV,782973249332,0.0
2026-06-01,Open Auction - BFM,The Media Sense,—,The Media Sense DSP Inapp Video,,0.0
2026-04-01,DSP Marketplace - BFM,TheTradeDesk,Beachfront Deal Migration,TTD - CTV - Captify $15 Below,730946633654,483.41
2025-06-01,Select - BFM,Basis Technologies,IRIS,IRIS.TV - Basis - Outdoor/Sports - CTV_BFM,IRIS00060,342.13
2025-06-01,DSP Marketplace - BFM,Beeswax,—,Beeswax Deal - CTV - Datafy - Minority Owned,976376076665,1229.59
2025-09-01,DSP Marketplace - BFM,Basis Technologies,Beachfront Deal Curation,Basis Deal - CTV - Skechers 2025 - Men 45+ - News,154877815199,12643.28
2026-04-01,Open Auction - BFM,Walmart,—,TTD - CTV (LATAM),,0.03
2025-10-01,Select - BFM,Xandr,Quorum,Quorum Optimized > MSFT > High Index Zips - Genesis Dealership Visitors - CTV,Quoru118,0.0
2026-04-01,Select - BFM,TheTradeDesk,Strategus,TTD - Strategus - CTV - $14 and Below,STRAT003,1.72
2025-07-01,Select - BFM,Xandr,Quorum,Quorum Optimized > MSFT > High Index Zips - Genesis Dealership Visitors - CTV,Quoru118,0.03
2025-03-01,Open Auction - BFM,Epsilon (Conversant),—,0,,0.0
2025-06-01,Select - BFM,TheTradeDesk,Strategus,Strategus - TTD Deal - DirectTV - Bundle List - CTV,Strat73,0.0
2025-11-01,DSP Marketplace - BFM,Bidswitch,—,Bidswitch Deal - CTV - Channel Package - Food&Cooking  (Networks),693513730943,0.0
2025-06-01,Open Auction - BFM,Beeswax,—,Beeswax UR Improvement Tier 3 (Low UR),,125.74
2026-01-01,Open Auction - BFM,—,—,F0034001 CENTRAL FOX CAJAS ENERO 25 20,,0.0
2025-12-01,DSP Marketplace - BFM,—,Beachfront Deal Curation,Viant Deal - CTV - Targeting away from Political (IRIS),925896302547,0.0
2025-02-01,Open Auction - BFM,Infillion,—,Bidswitch - Seedtag,,0.0
2025-10-01,Open Auction - BFM,Cepia,—,Mighty Wheels September 2025 Dub01,,0.05
2025-01-01,Open Auction - BFM,DV360,—,Bidswitch - Desktop [Display],,678.64
2025-01-01,DSP Marketplace - BFM,Viant,Beachfront Deal Curation,Viant Deal - CTV - Walter County Tourism (Channels/Networks),196835969212,6037.65
2025-02-01,DSP Marketplace - BFM,MadHive,—,MadHive Deal - CTV - Fubo - No Content Data,214226211548,228.16
2025-02-01,Select - BFM,Yahoo DSP,Camelot,Yahoo - Curated CTV,PMGCuratedCTV,830.61
2025-04-01,Select - BFM,TheTradeDesk,Chief Media,TTD - Chief Media - CTV - Pub Targeted - Fox,1213870,0.0
2025-09-01,Select - BFM,Xandr,Quorum,Quorum Optimized > MSFT > High Index Zips - JCPenny Visitors - CTV,Quoru37,0.0
2025-12-01,Open Auction - BFM,Adtheorent,—,Ad Theorent - APP [Display],,285.08
2025-03-01,Open Auction - BFM,Streamworx Lda.,—,Bidswitch - Desktop [Display],,1.8
2025-03-01,DSP Marketplace - BFM,TheTradeDesk,—,TTD Deal - CTV & STB - TV One - Network,BFMTVONE001,0.0
2025-07-01,DSP Marketplace - BFM,Beeswax,Beachfront Deal Curation,Travel - CTV - Tentpole Deal - VideoAmp,Beach155,8.56
2025-02-01,DSP Marketplace - BFM,4INFO,—,Cadent_FX_PMP_Testv2,63371218587,-0.0
2025-09-01,DSP Marketplace - BFM,MadHive,BFM Internal,MadHive - CTV - Plex (Price Targeted),MH37,1911.51
2025-06-01,Open Auction - BFM,TheTradeDesk,—,TTD - MW [Display],,3008.98
2025-07-01,DSP Marketplace - BFM,JamLoop OpenRTB,—,JamLoop Deal - CTV - LG Ads - $14,533370911919,7253.16
2026-03-01,DSP Marketplace - BFM,Viant,Beachfront Deal Migration,Viant Deal - CTV (Sports - All),973650277866,24.41
2025-04-01,DSP Marketplace - BFM,Viant,Beachfront Deal Curation,Viant Deal - CTV - Sports Grid (Always on 1:1),748750104921,0.05
2026-06-01,DSP Marketplace - BFM,Bidswitch,Beachfront Deal Curation,CTV - Home & Garden - StackAdapt - PMP,Beach246,0.0
2025-04-01,DSP Marketplace - BFM,TheTradeDesk,—,TTD Deal - CTV (Political Networks - Conservative) (Pub Targeted) (MiQ),398210260835,0.0
2025-04-01,DSP Marketplace - BFM,MadHive,—,MadHive Deal - CTV/Web/App (Blue Hemp),148764773157,123.03
2025-04-01,Open Auction - BFM,SmartyAds,—,SmartyAds - Web [Display],,731.35
2025-02-01,DSP Marketplace - BFM,Bidswitch,Beachfront Deal Curation,Bidswitch Deal - Roku - InApp/CTV - FEP - Local News,491658497313,0.4
2025-07-01,Open Auction - BFM,—,—,F0038460 F1 GP BELGICA DOMINGO 30,,0.0
2025-05-01,Select - BFM,TheTradeDesk,SilverBack,TTD Deal - Display - Silverback (RON) - Select,617075785160,5673.54
2025-09-01,Select - BFM,Bidswitch,MultiLocal,mCanvas_mlm_Roku_BR_CTV_BF_MLMBRID7304,Multi44,0.0
2025-02-01,Open Auction - BFM,4INFO,—,4INFO Deal - CTV - T1 Indirect - (COOK),,0.0
2025-10-01,DSP Marketplace - BFM,Viant,—,Viant Deal - CTV (Minority / Woman Owned),BFM027,28.45
2026-04-01,DSP Marketplace - BFM,Epsilon (Conversant),Beachfront Deal Curation,Conversant - Seedtag Q1 Tentpole - New Year New Me - Contextual CTV,Beach207,1.76
2025-03-01,DSP Marketplace - BFM,Bidswitch,—,Bidswitch Deal - CTV - Roku - MIQ -  $20,992592731681,0.0
2025-05-01,DSP Marketplace - BFM,StackAdapt,—,StackAdapt Deal - MW (70%+ Viewability),350818728459,265.63
2025-04-01,Open Auction - BFM,DeepIntent,—,DeepIntent Deal - OLV - Test Deal,,0.0
2025-05-01,DSP Marketplace - BFM,SimpliFi,BFM Internal,SimpliFi Deal - OLV (RON),178331162810,0.73
2025-08-01,Select - BFM,Xandr,Quorum,Quorum Optimized > MSFT > High Index Zips - Home Depot Visitors - CTV,Quoru35,0.0
2025-05-01,DSP Marketplace - BFM,Basis Technologies,Beachfront Deal Migration,Basis - CTV - Political Local News,BFM109,269.98
2025-08-01,DSP Marketplace - BFM,StackAdapt,Beachfront Deal Curation,StackAdapt_Standard Inventory Packages_Beachfront_2025_Travel,Beach156,12.29
2026-02-01,Open Auction - BFM,TheTradeDesk,—,TTD - Desktop [Display],,446.75
2026-06-01,DSP Marketplace - BFM,TheTradeDesk,Beachfront Deal Migration,TTD Deal - Bully Pulpit - Selected CTV (PlutoTV),386363634776,259.48
2026-05-01,Open Auction - BFM,SmartyAds,—,SmartyAds - CTV (Sports),,0.0
2025-12-01,Open Auction - BFM,DV360,—,Bidswitch - Desktop [Display],,68.34
2026-02-01,Select - BFM,Viant,IRIS,IRIS.TV - Viant - Open-minded - Emotional Sentiment CTV_BFM,IRIS00294,142.52
2025-06-01,Select - BFM,SimpliFi,Mavern Media,True Crime Winter Warriors - Simpli.fi - CTV,Maver14,0.0
2025-07-01,DSP Marketplace - BFM,Xandr,Beachfront Deal Migration,Xandr Deal - CTV ($15 MiQ),499078560247,35.4
2025-04-01,Open Auction - BFM,Knorex,—,Bidswitch - MW - 1st Price (HB),,0.05
2025-07-01,Open Auction - BFM,Reset Digital,—,Indirect - Reset Digital - $18 Floor,,0.0
2025-03-01,Open Auction - BFM,Walmart,—,0,,0.0
2025-09-01,DSP Marketplace - BFM,Basis Technologies,—,Basis Deal - CTV (Samsung),BFM055,0.32
2025-09-01,DSP Marketplace - BFM,Basis Technologies,—,Basis Deal - CTV (WeatherNationTV),BFM057,7.33
2025-08-01,Open Auction - BFM,—,—,SimpliFi - Seedtag,,0.0
2025-06-01,Open Auction - BFM,Beeswax,—,Latin 2024,,0.0
2025-01-01,Select - BFM,TheTradeDesk,Sightly,Northwestern Mutual,SightlyNWM,1170.08
2025-01-01,DSP Marketplace - BFM,TheTradeDesk,—,TTD Deal - CTV (Political Allowed No Approval) (MiQ),252424537851,0.04
2025-02-01,Open Auction - BFM,Media Pulse,—,Media Pulse - CTV (Samsung $15),,0.0
2025-07-01,DSP Marketplace - BFM,DeepIntent,Beachfront Deal Curation,DeepIntent - CTV - Sports (genre),461410362718,103.72
2026-04-01,Open Auction - BFM,Basis Technologies,—,Basis - CTV - oRTB - (Canada),,431.9
2025-02-01,DSP Marketplace - BFM,Epsilon (Conversant),Beachfront Deal Curation,Conversant deal - OLV - Health and Wellness,681334658713,43.08
2025-02-01,Open Auction - BFM,SmartClip,—,Vizio_SmartClip_Mexico_$8,,0.0
2025-09-01,Open Auction - BFM,SimpliFi,—,SimpliFi - MW [Display],,1736.01
2025-04-01,Select - BFM,TheTradeDesk,Strategus,Strategus Deal - CTV - Baseball Live - Channel + Networks,Strat75,5.97
2025-09-01,Open Auction - BFM,Infillion,—,Bidswitch - CTV - 1st Price (Bundle 151908),,2.14
2025-03-01,Select - BFM,Yahoo DSP,Camelot,Carls - IRIS - Yahoo - Food,BFIRISCARLSYAHOOFOOD,0.0
2026-06-01,Select - BFM,Walmart,Chief Media,TTD - Chief Media - Walmart - CTV - Pub Targeting - Deal,476519491695,1283.62
2025-08-01,Open Auction - BFM,SmartyAds,—,SmartyAds - CTV (Fubo),,9.94
2025-03-01,Open Auction - BFM,Bidswitch,—,Bidswitch Deal - CTV - Roku - MIQ - $12 Fixed RON,,0.0
2025-12-01,Open Auction - BFM,LoopMe,—,LoopMe DSP Lottery Campaign copy (deal mimic),,430.37
2025-11-01,Select - BFM,Bidswitch,Quorum,Quorum > Christmas Shoppers > Physical Visitors,Quoru192,0.0
2025-08-01,DSP Marketplace - BFM,MadHive,BFM Internal,0,MH32,0.0
2025-08-01,DSP Marketplace - BFM,StackAdapt,Beachfront Deal Curation,StackAdapt - Business & Finance US deal,Beach163,6.45
